FeatureID,Class,Order,Family,Genus,Species,Classifier,nDetections,nReads,pDetections,pReads
f7f929bccb95abd7b659e378f95b8995,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus group sp. 2 IP2013,sklearn,3,73,0.015873015873015872,1.3010715125936593e-5
028de64499b67d80a572f86a85dd9955,Insecta,Diptera,Dolichopodidae,Dolichopus,NA,sklearn,2,48,0.010582010582010581,8.55499076773913e-6
05ec695e4d5369b4fe1d390497056050,Insecta,Diptera,Ceratopogonidae,NA,NA,VSEARCH,2,69,0.010582010582010581,1.2297799228624999e-5
0c631d5fdd8a95ba0cef364926870dfa,Insecta,Diptera,Cecidomyiidae,NA,NA,VSEARCH,2,92,0.010582010582010581,1.6397065638166664e-5
10a4e0c743169bb7c0ed1eb548d7df9f,Insecta,Diptera,Ceratopogonidae,NA,NA,VSEARCH,2,20,0.010582010582010581,3.5645794865579707e-6
11d36e94af6ee244bd6eaffc1aab44b2,Insecta,Diptera,Chironomidae,Tanytarsus,NA,VSEARCH,2,116,0.010582010582010581,2.067456102203623e-5
11d3eaa0ae0e01453245a06eeccad308,Insecta,Diptera,Tabanidae,Tabanus,Tabanus claripennis,sklearn,2,839,0.010582010582010581,1.4953410946110687e-4
174478f4bd768576a17c22bd75609720,Insecta,Diptera,Chaoboridae,NA,NA,sklearn,2,282,0.010582010582010581,5.026057076046739e-5
1b1fa278d441295f636e20cb36d19fe3,Insecta,Diptera,Chironomidae,Procladius,NA,VSEARCH,2,62,0.010582010582010581,1.1050196408329709e-5
1f128faa6aa430d55038556104c55961,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,sklearn,2,158,0.010582010582010581,2.8160177943807968e-5
21e773ee0e699b392d06f88e1725b2e8,Insecta,Diptera,Tabanidae,NA,NA,VSEARCH,2,272,0.010582010582010581,4.84782810171884e-5
23524d391fb4b37461c8451d5595911b,Insecta,Diptera,Culicidae,Anopheles,Anopheles walkeri,sklearn,2,224,0.010582010582010581,3.9923290249449276e-5
23c439f50caa659bb3b6d19b69bda39f,Insecta,Diptera,Culicidae,Psorophora,Psorophora ferox,VSEARCH,2,1525,0.010582010582010581,2.717991858500453e-4
287b84541b924f5e9370c5a3ec91ba8e,Insecta,Diptera,Limoniidae,Elephantomyia,Elephantomyia westwoodi,sklearn,2,23,0.010582010582010581,4.099266409541666e-6
2a4606d749cc2f1c1ee7c3b6cec17cb4,Insecta,Diptera,Tachinidae,NA,NA,VSEARCH,2,41,0.010582010582010581,7.30738794744384e-6
2d353a83349dd42779d146cf294a6784,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn,2,2717,0.010582010582010581,4.8424812324890035e-4
348160f34df202c12615a5ef3aca299d,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya winnertzi,sklearn,2,309,0.010582010582010581,5.507275306732065e-5
39a53b86618f1236b0594e85a7ab8724,Insecta,Diptera,Cecidomyiidae,NA,NA,VSEARCH,2,296,0.010582010582010581,5.2755776401057966e-5
3ed61680443c06eeef11f8adc6817752,Insecta,Diptera,Chironomidae,Dicrotendipes,Dicrotendipes tritomus,sklearn,2,112,0.010582010582010581,1.9961645124724638e-5
42b8d3622ead8d82f4e0e503d08b84ca,Insecta,Diptera,Culicidae,Psorophora,Psorophora howardii,VSEARCH,2,2826,0.010582010582010581,5.036750814506412e-4
4a664de4cc2f7e8868360605a62bba0b,Insecta,Diptera,Chironomidae,Procladius,NA,sklearn,2,92,0.010582010582010581,1.6397065638166664e-5
53ffd7de8033c889c6466cab12758698,Insecta,Diptera,Cecidomyiidae,NA,NA,VSEARCH,2,203,0.010582010582010581,3.6180481788563406e-5
5b780190c641ac77cdfb01c81f37504b,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,2,235,0.010582010582010581,4.1883808967056156e-5
5d0f4b408c4e5344fe001c6c08b7aec4,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,2,756,0.010582010582010581,1.347411045918913e-4
614fd2953760447a52e9675656bbe7bd,Insecta,Diptera,Limoniidae,Symplecta,Symplecta cana,VSEARCH,2,1884,0.010582010582010581,3.3578338763376084e-4
6165c3e31eeefb9d84e293621bd7d29a,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn,2,128,0.010582010582010581,2.2813308713971013e-5
624bab2a1c5b165e2a58831e4de3b4be,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Stilobezzia antennalis,sklearn,2,32,0.010582010582010581,5.703327178492753e-6
6626860a94c9df8f9f897d8f8f6031c3,Insecta,Diptera,Chaoboridae,NA,NA,sklearn,2,376,0.010582010582010581,6.701409434728985e-5
662b4532d3c70ed1f26c895a2a1be92d,Insecta,Diptera,Sarcophagidae,Ravinia,Ravinia stimulans,VSEARCH,2,887,0.010582010582010581,1.58089100228846e-4
66d858c905e317633122b07ec950d7e8,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,2,372,0.010582010582010581,6.630117844997825e-5
6b5697590b0a94d9d5a2f860b80994fb,Insecta,Diptera,Chaoboridae,NA,NA,sklearn,2,301,0.010582010582010581,5.364692127269746e-5
73b35197af1c6f04eb066eb0206502cc,Insecta,Diptera,Mycetophilidae,Neoempheria,NA,sklearn,2,100,0.010582010582010581,1.7822897432789855e-5
8129e686ffaa25398009efd71c920b84,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn,2,80,0.010582010582010581,1.4258317946231883e-5
81cb170aad8bc26d76097494f731af11,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya winnertzi,sklearn,2,284,0.010582010582010581,5.0617028709123186e-5
87f24093f403558374c82333fb13a2da,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma glabricristata,sklearn,2,174,0.010582010582010581,3.1011841533054346e-5
8cf1467652c52df3f4a2e7f638cfe744,Insecta,Diptera,Psychodidae,NA,NA,sklearn,2,100,0.010582010582010581,1.7822897432789855e-5
8d1fd713f24b13f91ac9b2666a34c071,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,sklearn,2,191,0.010582010582010581,3.404173409662862e-5
8ef43d5dd7dcc59193ebe7ba141f4f91,Insecta,Diptera,Chironomidae,NA,NA,VSEARCH,2,28,0.010582010582010581,4.9904112811811594e-6
8fe7d3b9d9aaa681a8d9c83fd477a411,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,sklearn,2,2012,0.010582010582010581,3.5859669634773184e-4
a033b225f7269630bf257f34875f6887,Insecta,Diptera,Ceratopogonidae,Sphaeromias,NA,sklearn,2,128,0.010582010582010581,2.2813308713971013e-5
a263902ac5b853857b3abd5e25cbda4c,Insecta,Diptera,Chironomidae,Tanytarsus,NA,VSEARCH,2,12,0.010582010582010581,2.1387476919347824e-6
a3155e7fc098b3a5dd5a54e0b6b41ccf,Insecta,Diptera,Tipulidae,Tipula,Tipula stonei,sklearn,2,105,0.010582010582010581,1.8714042304429346e-5
a7cdc3a06ab4f7411faaf67cbffe338b,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,2,522,0.010582010582010581,9.303552459916304e-5
add49ccb99124aec7ffe5d336f1fbfe3,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,sklearn,2,93,0.010582010582010581,1.6575294612494563e-5
b5b5085c1b27773392572a51db8c1879,Insecta,Diptera,Chironomidae,Polypedilum,NA,sklearn,2,40,0.010582010582010581,7.1291589731159415e-6
ba8f56cbd873e1a92591fe6cfccc22f5,Insecta,Diptera,Chironomidae,Xenochironomus,Xenochironomus xenolabis,VSEARCH,2,1096,0.010582010582010581,1.953389558633768e-4
bb7644f8ba20c5cae13d131ecce18315,Insecta,Diptera,Tachinidae,NA,NA,sklearn,2,51,0.010582010582010581,9.089677690722825e-6
cc714c6ea3bca64a75f221af85574c44,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,sklearn,2,45,0.010582010582010581,8.020303844755435e-6
cf1ee4a2a4f35508084eaa2a2b93cbe6,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,sklearn,2,244,0.010582010582010581,4.3487869736007246e-5
cf3bcee26624d455dd2d3d4f9d470ab7,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,2,72,0.010582010582010581,1.2832486151608695e-5
d0025f73a745954ddcf12d9e9ac09ff3,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,2,135,0.010582010582010581,2.40609115342663e-5
d3c1c128b6439c299510971dbd2d6404,Insecta,Diptera,Tabanidae,Tabanus,Tabanus claripennis,sklearn,2,71,0.010582010582010581,1.2654257177280797e-5
d7898d8b25be2c9e8900fd6115b1cc52,Insecta,Diptera,Limoniidae,Pilaria,NA,VSEARCH,2,113,0.010582010582010581,2.0139874099052533e-5
e91ea5dda5006d199b95084588dd6c78,Insecta,Diptera,Chironomidae,NA,NA,sklearn,2,111,0.010582010582010581,1.978341615039674e-5
eb44ed3a034b445b277cb419b2f3f8f6,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn,2,1798,0.010582010582010581,3.204556958415616e-4
ec88e68ac40b5e4c28c4d30e051545a0,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Stilobezzia antennalis,sklearn,2,49,0.010582010582010581,8.733219742067029e-6
ec9f778e07d02dc320e539cbb9c5fd53,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn,2,186,0.010582010582010581,3.3150589224989126e-5
f45745e55bc8dbaa304d22a3269bfb63,Insecta,Diptera,Culicidae,Culex,Culex territans,VSEARCH,2,332,0.010582010582010581,5.917201947686232e-5
02fcead996ea330edfe9931ac0221c97,Insecta,Diptera,Tabanidae,NA,NA,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
033f89ea102d57cdb3ff8bd048c9ef25,Insecta,Diptera,Phoridae,NA,NA,sklearn,1,122,0.005291005291005291,2.1743934868003623e-5
082aa19f88cfa3f7531b69e5ac0c133f,Insecta,Diptera,Tipulidae,NA,NA,sklearn,1,993,0.005291005291005291,1.7698137150760324e-4
093ed02ad8458522172724ba59f561db,Insecta,Diptera,Chironomidae,NA,NA,sklearn,1,8,0.005291005291005291,1.4258317946231883e-6
0a0738e5f997b9a08972f49ced993d93,Insecta,Diptera,Tipulidae,Brachypremna,NA,sklearn,1,18,0.005291005291005291,3.208121537902174e-6
0b551d81b3cb9500c2993fa31fd4fae9,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,4,0.005291005291005291,7.129158973115941e-7
0bf1141ed9003af7d6966a6058e877cd,Insecta,Diptera,Tipulidae,NA,NA,sklearn,1,48,0.005291005291005291,8.55499076773913e-6
0c76a180bbbe8bda6416ee3e8e67609a,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,11,0.005291005291005291,1.960518717606884e-6
10eb0f0713d0d385f0e59085efa53895,Insecta,Diptera,Chironomidae,NA,NA,VSEARCH,1,39,0.005291005291005291,6.950929998788043e-6
110723ace5af5b2f278246f6ced96e17,Insecta,Diptera,Xylomyidae,Solva,NA,sklearn,1,35,0.005291005291005291,6.238014101476449e-6
1160080909dfa58494a255a44b8a08a4,Insecta,Diptera,Dolichopodidae,NA,NA,VSEARCH,1,2,0.005291005291005291,3.5645794865579707e-7
11d5c68c5baf257fdf60a89c5332b6b4,Insecta,Diptera,Keroplatidae,NA,NA,VSEARCH,1,55,0.005291005291005291,9.80259358803442e-6
120d4f5d36feb19306494b0f74153455,Insecta,Diptera,Chironomidae,NA,NA,VSEARCH,1,27,0.005291005291005291,4.812182306853261e-6
129ed634f369d5e7ffe8edccf092a69f,Insecta,Diptera,Chironomidae,Tanypus,NA,VSEARCH,1,494,0.005291005291005291,8.804511331798187e-5
13066b8607fec8897c48597a7be9797d,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila tripunctata,sklearn,1,54,0.005291005291005291,9.624364613706521e-6
1470bf318a4a113091bff81410e4a084,Insecta,Diptera,Drosophilidae,Leucophenga,Leucophenga varia,sklearn,1,14,0.005291005291005291,2.4952056405905797e-6
14b6648521fe7b2b29e6ec06a6ad0cea,Insecta,Diptera,Chironomidae,Clinotanypus,NA,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
15079cdeaafdbf7cf646b2d0830afaac,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn,1,369,0.005291005291005291,6.576649152699456e-5
1633335fa8cee799c7007f0bb8086f19,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,sklearn,1,31,0.005291005291005291,5.525098204164854e-6
1b0979db4b117b5f18f667421989dd6a,Insecta,Diptera,Tabanidae,Tabanus,Tabanus atratus,VSEARCH,1,17,0.005291005291005291,3.029892563574275e-6
1deb36f3df2a9e599aa4428e21d40371,Insecta,Diptera,Dolichopodidae,NA,NA,VSEARCH,1,156,0.005291005291005291,2.780371999515217e-5
1e378ac8c4b09e7f5ca4b862a419beca,Insecta,Diptera,Pipunculidae,Cephalops,NA,VSEARCH,1,22,0.005291005291005291,3.921037435213768e-6
1e8bcc5cfa9a84bb6411891edbc4a467,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,25,0.005291005291005291,4.455724358197464e-6
2060f661322c11c0e10b4609da19fdcb,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,sklearn,1,2073,0.005291005291005291,3.6946866378173365e-4
213f691b7af11694ab9c443f8cde76a1,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya winnertzi,sklearn,1,13,0.005291005291005291,2.316976666262681e-6
2145ec0e90970b5c69e58a487b0fee69,Insecta,Diptera,Culicidae,Culex,NA,sklearn,1,28,0.005291005291005291,4.9904112811811594e-6
2174f360caebd8240815a0d55ef5a13c,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,2,0.005291005291005291,3.5645794865579707e-7
245e5c1b29476d1958bc6c5940bfedcc,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,sklearn,1,47,0.005291005291005291,8.376761793411231e-6
24e7d3f659f8cd82c38b3a964891fe88,Insecta,Diptera,Dolichopodidae,NA,NA,VSEARCH,1,240,0.005291005291005291,4.277495383869565e-5
28e09fa3855c91a9796028a47414018f,Insecta,Diptera,Muscidae,Neodexiopsis,Neodexiopsis rufitibia,VSEARCH,1,19,0.005291005291005291,3.3863505122300723e-6
29a836a18d194a1aeb4e027543a96fac,Insecta,Diptera,Ceratopogonidae,Bezzia,NA,sklearn,1,162,0.005291005291005291,2.8873093841119564e-5
2a234ee29d4fb6d2ed0453a965fce809,Insecta,Diptera,Culicidae,Uranotaenia,Uranotaenia sapphirina,sklearn,1,4,0.005291005291005291,7.129158973115941e-7
2a6710decabdcd918474630496107bc2,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,1,328,0.005291005291005291,5.845910357955072e-5
2c7fcd6bda2a5bbf7bcc52fff86d4d0f,Insecta,Diptera,Sarcophagidae,Ravinia,Ravinia derelicta,VSEARCH,1,118,0.005291005291005291,2.1031018970692028e-05
2ecaccf843d7da15a2305aaf30e66dfd,Insecta,Diptera,Muscidae,Coenosia,NA,VSEARCH,1,156,0.005291005291005291,2.780371999515217e-5
2f0708f15bb6d21833cfa6264764bf51,Insecta,Diptera,Tachinidae,Paradidyma,NA,sklearn,1,39,0.005291005291005291,6.950929998788043e-6
30d2ab227bd5b02179eb83fe8c46dbce,Insecta,Diptera,Tabanidae,NA,NA,sklearn,1,31,0.005291005291005291,5.525098204164854e-6
31ade9c99d919221be70cb7657d069e2,Insecta,Diptera,Chaoboridae,NA,NA,sklearn,1,17,0.005291005291005291,3.029892563574275e-6
33427dd3b3546ef309d9a46cf55bcb06,Insecta,Diptera,Pipunculidae,Chalarus,NA,VSEARCH,1,12,0.005291005291005291,2.1387476919347824e-6
33d26b3da645085d58bdd3b7c24ee68d,Insecta,Diptera,Psychodidae,NA,NA,sklearn,1,241,0.005291005291005291,4.295318281302355e-5
3430ee93c6acd9e640afb8e872589337,Insecta,Diptera,Culicidae,Anopheles,Anopheles quadrimaculatus,sklearn,1,20,0.005291005291005291,3.5645794865579707e-6
35192b3b8fe473566835fe2b1547c195,Insecta,Diptera,Chironomidae,NA,NA,sklearn,1,79,0.005291005291005291,1.4080088971903984e-5
351930d8cd8667bf72da89f1643d5ce6,Insecta,Diptera,Keroplatidae,NA,NA,VSEARCH,1,30,0.005291005291005291,5.346869229836956e-6
354841c03639b1ef5e619cd56927d238,Insecta,Diptera,Tipulidae,NA,NA,sklearn,1,103,0.005291005291005291,1.8357584355773548e-5
3610b4a6703bd02e2d962143105fc352,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,sklearn,1,23,0.005291005291005291,4.099266409541666e-6
366edc209f8faa2d486e5a9c97314184,Insecta,Diptera,Chironomidae,Chironomus,Chironomus calligraphus,sklearn,1,9,0.005291005291005291,1.604060768951087e-6
374abc94cae9e77ef837f95017237169,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,19,0.005291005291005291,3.3863505122300723e-6
38ab912b84eb5c169bd0db230a9ec3bc,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,4,0.005291005291005291,7.129158973115941e-7
39ac9ff798ac138cc9caea144a06e8bd,Insecta,Diptera,Culicidae,Culex,Culex erraticus,sklearn,1,180,0.005291005291005291,3.208121537902174e-5
3a112a26342dbb01e43e303de6985bb1,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,120,0.005291005291005291,2.1387476919347825e-5
3a8edb64c8e31c4e5d62a893b7ecf0d2,Insecta,Diptera,Chironomidae,Pseudochironomus,NA,VSEARCH,1,80,0.005291005291005291,1.4258317946231883e-5
3b250bbdd6d39e137708e7c076d9b918,Insecta,Diptera,Anthomyiidae,Emmesomyia,NA,sklearn,1,16,0.005291005291005291,2.8516635892463766e-6
3b33ae213b674027bffa931be7730a3b,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,1,7,0.005291005291005291,1.2476028202952899e-6
3b61a96b081c809d4e995e1f78458d0f,Insecta,Diptera,Chironomidae,Glyptotendipes,Glyptotendipes meridionalis,sklearn,1,59,0.005291005291005291,1.0515509485346014e-5
3bf47fdd8bf1a079a12bb39e397bd8cd,Insecta,Diptera,Tipulidae,NA,NA,sklearn,1,110,0.005291005291005291,1.960518717606884e-5
3c0b5abe297ec4205b5a9c3e23d668e1,Insecta,Diptera,Muscidae,Potamia,Potamia littoralis,sklearn,1,25,0.005291005291005291,4.455724358197464e-6
40f80aff6a19b2304a0d0bf6988ca8f1,Insecta,Diptera,Chironomidae,NA,NA,sklearn,1,38,0.005291005291005291,6.772701024460145e-6
41333bbc78343f110608ce169eb24564,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,1,50,0.005291005291005291,8.911448716394927e-6
415b250e1a7abcb2deb77fdfb6172a6b,Insecta,Diptera,Limoniidae,Rhipidia,NA,sklearn,1,13,0.005291005291005291,2.316976666262681e-6
437917de39db8e17bcb9b8b004698e65,Insecta,Diptera,Culicidae,Culex,NA,sklearn,1,17,0.005291005291005291,3.029892563574275e-6
437dcbce182008fb42cc9471bf41bb8e,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,168,0.005291005291005291,2.9942467687086953e-5
4506f0ffff8799b2a66ad8293021269f,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
458313c1b8a123cdea1919bb458f8bc2,Insecta,Diptera,Cecidomyiidae,NA,NA,VSEARCH,1,23,0.005291005291005291,4.099266409541666e-6
4777b5d503196755ea21cbff0b415f71,Insecta,Diptera,Chloropidae,Chaetochlorops,Chaetochlorops inquilinus,sklearn,1,441,0.005291005291005291,7.859897767860326e-5
47fada895b295f10836ccb7d0d25ac06,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn,1,17,0.005291005291005291,3.029892563574275e-6
496eb2f9bddcadf8248f278081602582,Insecta,Diptera,Tachinidae,NA,NA,sklearn,1,13,0.005291005291005291,2.316976666262681e-6
49b3b30223d98d265633ff883031e0ce,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,160,0.005291005291005291,2.8516635892463766e-5
4a5fa353297ce8061f2ad48ce3f134c9,Insecta,Diptera,Muscidae,Phaonia,NA,VSEARCH,1,3448,0.005291005291005291,6.145335034825942e-4
4b0a83b39b03894b65ad026a6d06e5c2,Insecta,Diptera,Culicidae,Culex,Culex erraticus,sklearn,1,41,0.005291005291005291,7.30738794744384e-6
4e2f6230283b2be02f59d05a80ff4c4a,Insecta,Diptera,Sciaridae,Cratyna,Cratyna fulvicauda,sklearn,1,30,0.005291005291005291,5.346869229836956e-6
56af3ea37fb1d6c9ca63b9ebef744fba,Insecta,Diptera,Dolichopodidae,Dolichopus,NA,sklearn,1,39,0.005291005291005291,6.950929998788043e-6
57bd6913e700848528ce64ba47e39416,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,1,31,0.005291005291005291,5.525098204164854e-6
58503646ba1f8026aeb18d2bb5a759b5,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,sklearn,1,20,0.005291005291005291,3.5645794865579707e-6
5ae69dd9d361c38938c4be2c907412d5,Insecta,Diptera,Stratiomyidae,NA,NA,VSEARCH,1,22,0.005291005291005291,3.921037435213768e-6
5b29ad47f9ba0c76c54a900113531142,Insecta,Diptera,Psychodidae,NA,NA,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
5b63139383a9ec398bfa2c719e23963a,Insecta,Diptera,Culicidae,Culex,Culex erraticus,sklearn,1,254,0.005291005291005291,4.527015947928623e-5
5c3474f684c3973222a987571de87d14,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,sklearn,1,75,0.005291005291005291,1.336717307459239e-5
5c6247e44c550aebb963d84011671266,Insecta,Diptera,Chironomidae,NA,NA,sklearn,1,12,0.005291005291005291,2.1387476919347824e-6
6269e83ac7127af0b26acc5ee508bb18,Insecta,Diptera,Sciomyzidae,Atrichomelina,Atrichomelina pubera,VSEARCH,1,12,0.005291005291005291,2.1387476919347824e-6
665113547e98422f52ef97736afcdccd,Insecta,Diptera,Tabanidae,Tabanus,Tabanus dorsifer,sklearn,1,71,0.005291005291005291,1.2654257177280797e-5
67478f80eea666bca6afaf865862efe4,Insecta,Diptera,Culicidae,NA,NA,sklearn,1,45,0.005291005291005291,8.020303844755435e-6
68199753c6816f36f9c1e803768089bc,Insecta,Diptera,Tabanidae,Tabanus,Tabanus claripennis,sklearn,1,38,0.005291005291005291,6.772701024460145e-6
687fd147469d34d3021ec8bf1b205add,Insecta,Diptera,Chironomidae,NA,NA,sklearn,1,28,0.005291005291005291,4.9904112811811594e-6
69da0eccfb8cbe5bb1103e30110a12f9,Insecta,Diptera,Cecidomyiidae,NA,NA,VSEARCH,1,4,0.005291005291005291,7.129158973115941e-7
6a6c9fecaf015a234d4001ae5116e0b2,Insecta,Diptera,Tabanidae,Tabanus,NA,VSEARCH,1,52,0.005291005291005291,9.267906665050723e-6
6b9f06f69a3202063596119624212499,Insecta,Diptera,Clusiidae,Sobarocephala,NA,sklearn,1,31,0.005291005291005291,5.525098204164854e-6
6c217eeba70df794b7dc4d06d6a9e08f,Insecta,Diptera,Tabanidae,Tabanus,Tabanus claripennis,sklearn,1,46,0.005291005291005291,8.198532819083332e-6
6dbaa6b79bec7c78991a20a9a6559dbb,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,1,116,0.005291005291005291,2.067456102203623e-5
6e08d35016d2d25d9ce7954a79fcc20d,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,73,0.005291005291005291,1.3010715125936593e-5
708ce6a37eacfd1180cc8d09fb7643bb,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,5,0.005291005291005291,8.911448716394927e-7
72fb8897840496cba648897e9c809346,Insecta,Diptera,Culicidae,Orthopodomyia,Orthopodomyia signifera,sklearn,1,59,0.005291005291005291,1.0515509485346014e-5
73a607c82053f96451cbdc5ec92526a0,Insecta,Diptera,Mycetophilidae,Mycetophila,NA,VSEARCH,1,10,0.005291005291005291,1.7822897432789854e-6
74931840f9f3047a87dee266b058af2f,Insecta,Diptera,Drosophilidae,Scaptomyza,NA,VSEARCH,1,14,0.005291005291005291,2.4952056405905797e-6
7755a875d8f7aa5b398c9d54109ac51e,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,13,0.005291005291005291,2.316976666262681e-6
77e8f75ef7548ade4b796d53ff18df74,Insecta,Diptera,Pipunculidae,Chalarus,NA,VSEARCH,1,10,0.005291005291005291,1.7822897432789854e-6
78706ba624c5dfb03f1893c785c08f6e,Insecta,Diptera,Dolichopodidae,Gymnopternus,Gymnopternus vockerothi,sklearn,1,13,0.005291005291005291,2.316976666262681e-6
78d366a5fe992fcde0435163ef7828cf,Insecta,Diptera,Sciaridae,Scatopsciara,Scatopsciara simillima,sklearn,1,2,0.005291005291005291,3.5645794865579707e-7
7ae3282ccbac6ed50b3326fca4d01ab2,Insecta,Diptera,Chironomidae,Dicrotendipes,Dicrotendipes modestus,VSEARCH,1,23,0.005291005291005291,4.099266409541666e-6
7c0e42d7a2b2a35e1fd427ee68ea5712,Insecta,Diptera,Ceratopogonidae,NA,NA,VSEARCH,1,12,0.005291005291005291,2.1387476919347824e-6
7c3e9db8e9e5c25f6a1033c1b6818951,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,sklearn,1,43,0.005291005291005291,7.663845896099637e-6
811831995a41bb2b0a1f56c91cb8230f,Insecta,Diptera,Chironomidae,Chironomus,NA,sklearn,1,120,0.005291005291005291,2.1387476919347825e-5
8143fa1e9d1b65f431a1acbe2d3d6e79,Insecta,Diptera,Tachinidae,Lespesia,NA,sklearn,1,190,0.005291005291005291,3.386350512230072e-5
8191a93f1a5a8cdde8cda9f673a3de40,Insecta,Diptera,Culicidae,Culex,NA,sklearn,1,1724,0.005291005291005291,3.072667517412971e-4
82f42057eaf3b2b786881215b632acf4,Insecta,Diptera,Chironomidae,Phaenopsectra,NA,sklearn,1,23,0.005291005291005291,4.099266409541666e-6
8518ff51edccf6bc137a324932786756,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn,1,88,0.005291005291005291,1.5684149740855072e-5
85a8af7dc2575af9711ff1e1b39205d3,Insecta,Diptera,Culicidae,Uranotaenia,Uranotaenia sapphirina,sklearn,1,8,0.005291005291005291,1.4258317946231883e-6
87d17021941af67ddc5d81003e2e1dee,Insecta,Diptera,Tipulidae,NA,NA,sklearn,1,69,0.005291005291005291,1.2297799228624999e-5
8961f4df1f949b7e12d32e90956a6511,Insecta,Diptera,Tipulidae,Dolichopeza,Dolichopeza tridenticulata,sklearn,1,71,0.005291005291005291,1.2654257177280797e-5
8a294085e9a20dd22607fa6c64681999,Insecta,Diptera,Chironomidae,NA,NA,sklearn,1,5,0.005291005291005291,8.911448716394927e-7
8ee46706da70e45f498e577838501749,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,sklearn,1,90,0.005291005291005291,1.604060768951087e-5
8f889c09504a92e04aa8e98c545a1432,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum convictum,sklearn,1,14,0.005291005291005291,2.4952056405905797e-6
908ad0291afff3666df5c1336853131e,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Stilobezzia antennalis,sklearn,1,21,0.005291005291005291,3.742808460885869e-6
90e92096a0ca810069a24a7fa1c5212c,Insecta,Diptera,Clusiidae,Sobarocephala,Sobarocephala setipes,sklearn,1,5,0.005291005291005291,8.911448716394927e-7
92131bcb99126d6caed402722eb57e45,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn,1,43,0.005291005291005291,7.663845896099637e-6
